(,6,4,",",1,0,)
-0.3635883,-0.22990932,-0.19780375,0.25992185,-0.20619725,-0.049129955,-0.1319515,0.2670834,0.054294158,-0.25120723
-0.04887817,-0.022568764,-0.29615614,-0.22737439,-0.05520564,0.20078944,0.082556054,0.1544643,0.26172534,0.2662251
-0.2914625,-0.05668588,-0.15450116,-0.29446545,0.14228253,0.27751836,-0.17176498,-0.321242,-0.081037425,0.06342064
-0.03528108,-0.04536181,0.13316186,-0.19490838,0.11597423,-0.10890275,0.11769424,0.054988742,-0.26109633,-0.2462144
-0.13726018,0.10825672,-0.09071074,-0.1285164,-0.09499843,0.034421593,0.124550775,-0.2874938,-0.264449,-0.23175745
-0.21279047,-0.24696623,0.08371021,0.1572508,-0.0065929447,0.04840372,-0.14749628,0.0030696855,-0.1372969,-0.102444306
0.25282657,-0.24403256,0.28983045,-0.20969965,-0.15064508,0.12325517,0.041804202,0.19693089,0.28344816,-0.1732197
0.1145092,-0.34203064,-0.28756273,-0.16648541,-0.04918784,-0.05477956,0.23686033,-0.013646319,-0.07742297,0.17256244
0.19146703,-0.22473285,0.18315813,0.036184143,0.07550002,-0.09478238,-0.1550428,-0.10092055,-0.057333212,-0.31874475
0.13488594,-0.027877416,0.061960835,-0.023046069,0.11534935,0.0054537067,-0.11126154,-0.1933005,-0.2572534,0.04902415
0.12603265,0.10401402,-0.061545674,-0.13686366,0.1894236,0.31188017,-0.17569041,0.0009297654,-0.110522434,0.023542332
-0.1782105,-0.2023587,0.23453596,0.20072988,0.07151543,0.15691979,0.0038273232,-0.16576776,-0.013470349,0.0499903
0.13375904,-0.046148974,-0.124802664,-0.08677273,0.044363085,-0.35212854,0.25772536,-0.2821139,-0.07821349,-0.0097071575
0.22520247,-0.2733427,-0.272243,-0.046927992,0.024377069,-0.0007279336,-0.1992467,0.1206365,-0.09469495,0.17336732
-0.19423437,0.03843481,-0.15949966,0.1623421,0.2278001,-0.20194912,0.14440304,0.2871258,-0.09949302,0.30275032
-0.18464504,0.1615698,0.1877195,0.15306522,0.105425075,0.031467874,-0.27409002,-0.28691047,0.012784282,0.035658047
-0.2863671,0.054102417,-0.017243357,-0.07512279,-0.28330112,0.07038987,-0.21047454,0.20028926,0.112510026,-0.15915316
0.27718022,-0.030477785,0.17305635,0.122185566,-0.1829699,-0.23585904,0.019212699,-0.29209617,0.08348549,0.081327744
-0.16651905,-0.08001096,-0.34712648,0.13546064,-0.12131023,0.065865785,-0.13155359,-0.2864681,0.26851603,-0.046860535
0.24367976,0.11625271,0.010893239,-0.1572018,-0.120453246,0.25149345,-0.1765257,0.21018806,-0.113768764,0.19891807
-0.03135536,-0.1230454,-0.09643785,0.25737405,-0.081215866,0.21011864,0.20253567,-0.12575433,0.10449471,-0.027744379
0.01244952,0.29801977,-0.08715845,0.011159694,0.13489822,-0.17187122,-0.09266306,-0.09115531,0.17645803,0.12025375
0.09464976,0.08300157,-0.14361829,-0.31629875,0.06741284,-0.17330623,-0.2734763,-0.13642105,-0.06645312,-0.12878296
-0.015672665,0.26280165,-0.17545703,0.25588438,-0.19575797,-0.23443748,0.23212107,0.09997113,-0.09918315,0.007115187
-0.232829,-0.1941024,0.23149754,0.03246905,-0.14818437,0.08452678,0.028298343,0.16050458,-0.18417272,-0.29983822
0.22628161,0.15772845,-0.0016535269,-0.022161562,-0.235242,-0.069661394,0.07459565,0.18509518,0.2647801,-0.25054014
-0.024607114,0.19419113,-0.027905714,-0.25455034,0.15575227,0.24707717,-0.08599241,0.1278666,-0.101309665,-0.17172903
-0.19595964,-0.18839563,0.22730255,0.14657187,0.016419735,0.2616595,0.051212788,0.1485872,0.24808055,-0.21054754
-0.010388004,0.18278624,-0.21995571,0.17650607,0.2700712,-0.23482707,-0.13179483,0.30310214,0.23737027,-0.18387161
-0.025551038,0.10312992,0.100872815,0.30872944,-0.13348614,0.07858054,0.10466831,-0.19579077,0.09970647,0.25934744
-0.20022988,0.07669137,0.18760318,0.026570553,0.08210795,0.15890196,0.1363682,-0.13842084,-0.31154037,-0.066969074
0.17354593,0.24410169,0.23273927,0.26053873,0.17809397,0.09213397,-0.04614188,-0.005255258,0.07292758,0.09855945
-0.16301614,0.18171182,0.2199158,-0.13734664,0.29645044,-0.2966263,0.1855097,0.10254341,-0.27023026,0.10016897
-0.0048773973,0.12834804,-0.111058,0.03249418,-0.2149749,-0.1664818,0.13744459,-0.051278967,0.10158743,-0.026206752
-0.33134097,0.051858075,-0.22612701,-0.15800047,0.06926555,-0.057414856,0.046541605,0.06395642,0.09383996,0.30837575
-0.0867855,-0.21303912,-0.0716937,0.09158289,0.17387676,-0.14054538,0.10603434,-0.43643275,-0.09329071,-0.0035955855
0.12064186,-0.21992165,-0.0013356799,0.25032374,0.071267836,-0.2401648,0.28992072,0.15240578,-0.2503007,-0.2162477
0.07027653,-0.16586982,0.063280396,0.104733996,0.15719238,0.07070634,-0.16659349,0.13280056,-0.15613984,0.032952454
-0.27425236,0.07680409,-0.024592483,0.17354374,-0.23896718,0.20559637,-0.16711588,0.11204567,0.18096456,-0.13043356
0.23426497,0.2759123,-0.17631629,0.2625473,-0.1411447,0.23380037,0.18981168,0.20397991,-0.17696041,0.21331438
-0.078535005,-0.25048533,0.04900116,-0.23092134,0.28469068,-0.030041868,-0.22733064,0.006500987,-0.038849324,0.16198492
-0.3004832,-0.25320318,0.09065918,0.056059204,-0.30035,-0.28992468,-0.31443486,-0.00528752,-0.27494073,-0.20106159
0.056477964,0.030350242,0.22865605,0.052137624,0.13768218,0.11780881,0.031376176,0.14791118,0.0469256,-0.28890496
-0.25712192,-0.26975298,-0.106731236,-0.016759511,0.2843624,-0.0046228063,-0.33324307,-0.17676479,0.10229854,0.23292665
-0.15431672,-0.033382647,0.0370183,0.2987907,0.058399398,0.19184963,-0.3189451,0.096511476,-0.2596703,-0.14218429
0.054140493,0.20493744,-0.09661235,-0.24945721,0.14391717,0.0029767316,-0.1398457,0.090064436,-0.24401191,0.08552528
0.18729886,0.1846646,0.27466443,-0.070466794,-0.09404395,-0.21674809,0.15384492,-0.23351893,0.062985435,-0.11139798
-0.1048348,0.28130952,0.24779874,-0.07238656,-0.03322136,-0.17752455,-0.14576712,-0.08126252,0.06847654,-0.19214216
-0.28125933,0.024756866,-0.14400718,-0.02722371,0.17409873,0.040337764,-0.23360847,0.3008444,0.24963398,-0.038917255
-0.1123228,0.2614054,-0.19901729,0.215202,-0.04694785,-0.13985348,-0.19192809,-0.08005226,-0.17213796,-0.19267985
0.2329614,0.202023,0.19013065,0.23165278,0.09040579,0.1650442,-0.07054917,-0.11983528,0.06982804,-0.03315685
-0.25377473,0.034835372,0.0015638493,0.05233903,-0.086647294,-0.26580748,0.18878227,-0.09269068,-0.061107017,0.07599945
0.2106555,-0.007959975,0.07399862,0.13529451,0.1491102,-0.24289313,0.15608923,-0.3562421,0.28759587,0.20682676
0.29168215,-0.15284294,-0.23165695,0.043046154,0.079445295,0.2876573,0.17669958,0.15642971,-0.20563486,0.18802454
-0.114374794,-0.27133706,-0.100859456,-0.14209965,-0.07117351,-0.23508681,0.247951,-0.2718518,-0.089773536,-0.15066813
0.010496708,0.00055907026,-0.028522374,-0.15643458,0.05085483,-0.29015756,-0.24209757,0.28089067,-0.1338768,0.0005837305
0.3055767,-0.11567866,0.1864377,-0.006879536,-0.03774683,0.23733723,0.21028723,0.16226195,0.15273671,0.23679577
-0.13356605,0.10320985,-0.12626597,-0.06489625,-0.075843744,0.12847069,-0.21084982,0.17174052,-0.14614442,-0.20293932
0.18455604,-0.1004776,0.07819804,-0.1327173,0.036840208,-0.13231927,-0.3419141,0.2318849,0.18567589,0.1580567
0.0493941,0.032251075,0.19958925,0.14154159,-0.21622002,-0.00783894,-0.25096658,-0.11640359,-0.06302049,-0.29415652
-0.06297755,0.059809778,-0.033324104,0.04077304,-0.16593485,0.17227381,0.27864614,0.14802526,0.20141928,0.14141975
-0.18953581,-0.049539488,-0.18988205,-0.10567514,0.20212059,0.07388987,0.29380956,-0.20445496,0.17677082,0.04740379
-0.28138226,0.258633,0.062557496,-0.09900736,0.25953162,0.1023363,-0.061593205,-0.17224069,0.18580009,0.09324818
0.27743813,0.06323544,0.1912424,0.27772915,-0.29174718,-0.09501062,-0.20026052,0.10793259,0.21565144,0.29314682
